"ID","Date_Number","Q1Ahead_error","lag_Q1_error"
527,134,0.006666667,-0.006666667
527,135,0,0.006666667
527,136,-0.06,0
527,137,-0.276666667,-0.06
527,142,0.0399999999999999,0.1
527,143,0.14,0.0399999999999999
527,144,-0.0633333330000001,0.14
527,145,0.00666666699999996,-0.0633333330000001
527,146,0.26,0.00666666699999996
528,96,NA,NA
528,97,NA,NA
528,98,NA,NA
528,99,NA,NA
528,100,NA,NA
528,101,NA,NA
528,102,NA,NA
528,103,NA,NA
528,104,NA,NA
528,105,NA,NA
528,106,NA,NA
528,107,NA,NA
528,108,NA,NA
528,109,NA,NA
528,110,NA,NA
528,111,NA,NA
528,112,-0.121633333,NA
528,113,-0.303333333,-0.121633333
528,114,-0.375833333,-0.303333333
528,115,-0.103333333,-0.375833333
528,116,-0.343333333,-0.103333333
528,117,-0.043333333,-0.343333333
528,118,-0.023333333,-0.043333333
528,119,-0.133333333,-0.023333333
528,128,-0.026666667,-0.06
528,129,-0.016666667,-0.026666667
528,138,-0.238333333,-0.151666667
528,139,-0.268333333,-0.238333333
528,150,-0.134033333,0.064666667
532,97,-0.373333333,-0.34
532,98,-0.106666667,-0.373333333
532,99,0.00333333299999961,-0.106666667
532,100,0.00666666699999929,0.00333333299999961
532,101,-0.396666667,0.00666666699999929
532,102,-0.216666667,-0.396666667
532,103,-0.463333333,-0.216666667
532,104,-0.896666667,-0.463333333
532,105,-1.81,-0.896666667
532,106,-1.956666667,-1.81
532,107,-0.773333333,-1.956666667
532,108,-0.506666667,-0.773333333
532,109,-1.903333333,-0.506666667
532,110,-0.536666667,-1.903333333
532,111,0.073333333,-0.536666667
532,115,-0.053333333,0.006666667
532,116,-0.043333333,-0.053333333
532,117,-0.063333333,-0.043333333
532,118,-0.073333333,-0.063333333
532,119,-0.153333333,-0.073333333
532,120,-0.176666667,-0.153333333
532,121,-0.186666667,-0.176666667
532,122,0.066666667,-0.186666667
532,123,-0.013333333,0.066666667
532,124,0.00333333299999999,-0.013333333
532,125,-0.013333333,0.00333333299999999
532,126,-0.013333333,-0.013333333
532,127,-0.05,-0.013333333
532,128,-0.066666667,-0.05
532,129,-0.036666667,-0.066666667
532,130,-0.053333333,-0.036666667
532,131,-0.066666667,-0.053333333
532,132,-0.073333333,-0.066666667
532,133,-0.076666667,-0.073333333
532,139,-0.043333333,-0.313333333
532,140,-0.203333333,-0.043333333
532,143,NA,0.09
532,144,0.036666667,NA
532,145,0.106666667,0.036666667
532,146,0.26,0.106666667
532,147,0.34,0.26
532,148,0.14,0.34
532,149,0.116666667,0.14
532,150,-0.0133333329999998,0.116666667
533,97,-0.173333333,0.00999999999999979
533,98,-0.106666667,-0.173333333
533,99,0.203333333,-0.106666667
533,137,-0.226666667,-0.31
533,138,0.136666667,-0.226666667
533,139,-0.093333333,0.136666667
533,140,-0.053333333,-0.093333333
535,97,-0.163333333,-0.17
535,98,-0.00666666700000018,-0.163333333
535,99,-0.156666667000001,-0.00666666700000018
535,100,-0.193333333,-0.156666667000001
535,101,-0.446666667,-0.193333333
535,102,0.0833333329999997,-0.446666667
535,103,-0.363333333,0.0833333329999997
535,104,-0.896666667,-0.363333333
535,105,-1.71,-0.896666667
535,106,-2.056666667,-1.71
535,107,-0.273333333,-2.056666667
535,108,-0.206666667,-0.273333333
535,109,-1.603333333,-0.206666667
535,110,-0.586666667,-1.603333333
535,111,-0.126666667,-0.586666667
535,112,-0.133333333,-0.126666667
535,113,-0.243333333,-0.133333333
535,116,-0.093333333,-0.353333333
535,117,-0.043333333,-0.093333333
535,118,0.026666667,-0.043333333
535,119,-0.123333333,0.026666667
535,120,-0.176666667,-0.123333333
535,123,0.066666667,0.046666667
535,124,0.023333333,0.066666667
535,125,-0.023333333,0.023333333
535,128,-0.036666667,-0.04
535,131,-0.066666667,-0.013333333
535,132,-0.043333333,-0.066666667
535,133,-0.026666667,-0.043333333
535,134,-0.053333333,-0.026666667
535,137,-0.276666667,-0.16
535,138,-0.153333333,-0.276666667
535,139,-0.443333333,-0.153333333
535,140,-0.343333333,-0.443333333
535,141,0.03,-0.343333333
535,142,-0.11,0.03
535,143,-0.11,-0.11
535,144,-0.133333333,-0.11
535,145,0.026666667,-0.133333333
535,146,0.13,0.026666667
535,147,0.1,0.13
535,148,-0.0299999999999998,0.1
535,149,0.016666667,-0.0299999999999998
535,150,-0.163333333,0.016666667
538,97,-0.173333333,-0.3
538,98,0.0433333330000005,-0.173333333
538,111,-0.126666667,-0.286666667
538,112,-0.093333333,-0.126666667
539,97,-0.173333333,-0.34
539,98,-0.106666667,-0.173333333
539,99,-0.196666667000001,-0.106666667
539,100,-0.393333333,-0.196666667000001
539,101,-0.596666667,-0.393333333
539,102,-0.116666667,-0.596666667
539,103,-0.363333333,-0.116666667
539,104,-0.896666667,-0.363333333
539,107,-0.373333333,-2.256666667
540,102,-0.0366666669999995,-0.456666667
540,103,-0.343333333,-0.0366666669999995
540,104,-0.856666667,-0.343333333
540,105,-1.63,-0.856666667
540,106,-1.896666667,-1.63
540,107,-0.633333333,-1.896666667
540,108,-0.396666667,-0.633333333
540,109,-1.443333333,-0.396666667
540,110,-1.316666667,-1.443333333
540,111,-0.00666666699999999,-1.316666667
540,112,-0.153333333,-0.00666666699999999
540,113,-0.193333333,-0.153333333
540,114,-0.143333333,-0.193333333
540,115,-0.043333333,-0.143333333
540,116,-0.083333333,-0.043333333
540,117,-0.043333333,-0.083333333
540,118,-0.053333333,-0.043333333
540,119,-0.123333333,-0.053333333
540,120,-0.106666667,-0.123333333
540,121,-0.156666667,-0.106666667
540,122,-0.143333333,-0.156666667
540,123,-0.013333333,-0.143333333
540,124,0.00333333299999999,-0.013333333
540,125,-0.043333333,0.00333333299999999
540,126,-0.063333333,-0.043333333
540,127,-0.1,-0.063333333
540,128,-0.096666667,-0.1
540,129,-0.006666667,-0.096666667
540,130,-0.063333333,-0.006666667
541,97,0.126666667,0.0800000000000001
541,98,0.0933333330000004,0.126666667
541,99,NA,0.0933333330000004
541,100,NA,NA
541,101,-0.0466666670000002,NA
541,102,NA,-0.0466666670000002
541,103,-0.313333333,NA
541,104,-0.746666667,-0.313333333
541,105,-1.61,-0.746666667
541,108,NA,NA
541,109,NA,NA
541,112,NA,NA
541,115,-0.053333333,-0.043333333
541,116,-0.043333333,-0.053333333
542,97,0.176666667,NA
542,98,0.328333333,0.176666667
542,99,0.257333333,0.328333333
542,100,-0.233333333,0.257333333
542,103,-0.343333333,-0.0472666669999997
542,104,-0.826666667,-0.343333333
542,105,-1.5696,-0.826666667
542,106,-1.894466667,-1.5696
542,107,-0.773333333,-1.894466667
542,108,-0.397566667,-0.773333333
542,109,-2.191133333,-0.397566667
542,110,NA,-2.191133333
542,111,-0.026666667,NA
542,112,-0.043333333,-0.026666667
542,116,-0.143333333,-0.053333333
542,119,-0.103333333,-0.023333333
542,120,-0.126666667,-0.103333333
542,121,-0.086666667,-0.126666667
542,122,-0.033333333,-0.086666667
542,123,0.076666667,-0.033333333
542,124,0.00333333299999999,0.076666667
542,125,-0.013333333,0.00333333299999999
542,126,-0.013333333,-0.013333333
542,127,-0.05,-0.013333333
542,128,-0.066666667,-0.05
542,129,-0.036666667,-0.066666667
542,130,-0.053333333,-0.036666667
542,131,-0.066666667,-0.053333333
542,132,-0.023333333,-0.066666667
542,133,NA,-0.023333333
542,134,NA,NA
542,135,NA,NA
542,136,NA,NA
542,137,NA,NA
542,138,NA,NA
542,139,NA,NA
542,140,NA,NA
542,141,NA,NA
542,146,NA,-0.473333333
543,97,-0.0913333330000001,-0.0700000000000003
543,98,0.108333333,-0.0913333330000001
543,99,NA,0.108333333
543,100,0.136666667,NA
543,101,-0.0776666669999999,0.136666667
543,102,0.0217333330000002,-0.0776666669999999
543,103,-0.225833333000001,0.0217333330000002
543,104,-0.649866667,-0.225833333000001
543,105,-1.3343,-0.649866667
543,106,-2.060866667,-1.3343
543,107,-0.696133333,-2.060866667
543,108,0.135433333,-0.696133333
543,109,-1.756133333,0.135433333
543,110,-0.483866667,-1.756133333
543,111,-0.200566667,-0.483866667
543,112,0.005266667,-0.200566667
543,113,-0.162733333,0.005266667
544,97,-0.0933333329999999,-0.14
544,98,0.0133333330000003,-0.0933333329999999
544,99,-0.126666667,0.0133333330000003
544,100,-0.0933333330000004,-0.126666667
544,101,-0.296666667,-0.0933333330000004
544,102,-0.0766666669999996,-0.296666667
544,103,-0.263333333,-0.0766666669999996
544,104,-0.666666666999999,-0.263333333
544,105,-1.56,-0.666666666999999
544,106,-1.886666667,-1.56
544,111,-0.096666667,-0.136666667
544,112,-0.073333333,-0.096666667
546,98,-0.306666667,-0.0233333330000001
546,99,-0.196666667000001,-0.306666667
546,100,-0.193333333,-0.196666667000001
546,101,-0.346666667,-0.193333333
546,102,-0.266666667,-0.346666667
546,103,-0.563333333,-0.266666667
546,104,-0.546666666999999,-0.563333333
546,105,-1.51,-0.546666666999999
546,106,-1.956666667,-1.51
546,107,-0.373333333,-1.956666667
546,108,-0.106666667,-0.373333333
546,109,-1.403333333,-0.106666667
546,110,-0.586666667,-1.403333333
546,111,-0.126666667,-0.586666667
546,112,-0.243333333,-0.126666667
546,115,0.046666667,-0.193333333
546,116,-0.293333333,0.046666667
546,117,-0.013333333,-0.293333333
546,118,-0.023333333,-0.013333333
546,121,-0.086666667,-0.126666667
546,122,0.016666667,-0.086666667
546,123,0.036666667,0.016666667
546,124,0.00333333299999999,0.036666667
546,125,-0.013333333,0.00333333299999999
546,126,-0.013333333,-0.013333333
546,127,-0.05,-0.013333333
546,128,-0.066666667,-0.05
546,129,0.013333333,-0.066666667
546,130,-0.053333333,0.013333333
546,131,-0.066666667,-0.053333333
546,132,-0.023333333,-0.066666667
546,133,-0.076666667,-0.023333333
546,134,-0.073333333,-0.076666667
546,135,-0.28,-0.073333333
546,136,-0.26,-0.28
546,137,-0.276666667,-0.26
546,138,-0.113333333,-0.276666667
546,139,-0.293333333,-0.113333333
546,140,-0.103333333,-0.293333333
546,141,0.03,-0.103333333
546,142,0.0399999999999999,0.03
546,143,0.29,0.0399999999999999
546,144,-0.113333333,0.29
546,145,0.00666666699999996,-0.113333333
546,146,0.11,0.00666666699999996
546,147,-0.01,0.11
546,148,0.14,-0.01
546,149,0.016666667,0.14
546,150,-0.813333333,0.016666667
548,98,0.100333333,0.0666666670000002
548,99,-0.0776666669999999,0.100333333
548,100,-0.058433333,-0.0776666669999999
548,101,-0.557166667,-0.058433333
548,102,-0.104966667,-0.557166667
548,103,0.143366667,-0.104966667
548,104,-0.642866667,0.143366667
548,105,-1.5713,-0.642866667
548,106,-2.427366667,-1.5713
548,107,-0.263333333,-2.427366667
548,108,0.141333333,-0.263333333
548,109,-1.320033333,0.141333333
548,110,-0.349366667,-1.320033333
548,111,NA,-0.349366667
548,112,-0.041533333,NA
548,115,-0.032733333,-0.00413333299999999
548,116,-0.369933333,-0.032733333
548,119,-0.107433333,-0.050533333
548,120,-0.272666667,-0.107433333
548,123,0.055166667,0.000166666999999995
548,124,0.017633333,0.055166667
548,125,0.021466667,0.017633333
548,126,-0.034133333,0.021466667
548,127,-0.0282,-0.034133333
548,128,-0.040466667,-0.0282
548,129,-0.036966667,-0.040466667
548,130,-0.045933333,-0.036966667
548,131,-0.024166667,-0.045933333
548,132,-0.025633333,-0.024166667
548,133,-0.030666667,-0.025633333
548,134,-0.043333333,-0.030666667
548,135,-0.1,-0.043333333
548,136,-0.08,-0.1
548,137,-0.016666667,-0.08
548,138,0.106666667,-0.016666667
548,139,-0.223333333,0.106666667
548,140,0.066666667,-0.223333333
548,141,-0.21,0.066666667
548,142,0.15,-0.21
548,143,-0.17,0.15
548,144,0.076666667,-0.17
548,145,0.166666667,0.076666667
548,146,0.4,0.166666667
548,147,0.52,0.4
548,148,0.17,0.52
549,100,0.306666667,0.153333333
549,101,0.203333333,0.306666667
549,102,0.183333333,0.203333333
549,103,0.0366666669999995,0.183333333
549,104,-0.546666666999999,0.0366666669999995
549,105,-1.36,-0.546666666999999
549,106,-1.906666667,-1.36
549,107,-0.373333333,-1.906666667
549,108,-0.306666667,-0.373333333
549,109,-1.203333333,-0.306666667
549,110,-0.386666667,-1.203333333
549,111,0.023333333,-0.386666667
549,112,-0.043333333,0.023333333
549,113,-0.143333333,-0.043333333
549,114,-0.053333333,-0.143333333
549,115,0.00666666699999999,-0.053333333
549,116,-0.073333333,0.00666666699999999
549,117,-0.063333333,-0.073333333
549,118,-0.023333333,-0.063333333
549,119,NA,-0.023333333
549,120,NA,NA
549,121,NA,NA
549,122,NA,NA
549,123,NA,NA
549,124,NA,NA
549,125,NA,NA
549,126,NA,NA
549,127,NA,NA
549,128,NA,NA
549,129,NA,NA
549,130,NA,NA
549,131,NA,NA
549,132,-0.023333333,NA
549,133,-0.026666667,-0.023333333
549,134,-0.003333333,-0.026666667
549,135,-0.07,-0.003333333
549,136,-0.07,-0.07
549,137,-0.186666667,-0.07
549,138,0.126666667,-0.186666667
549,139,-0.143333333,0.126666667
549,140,-0.103333333,-0.143333333
549,141,NA,-0.103333333
549,142,0.0599999999999999,NA
549,143,0.28,0.0599999999999999
549,144,-0.0433333330000001,0.28
549,145,0.056666667,-0.0433333330000001
549,146,0.24,0.056666667
549,147,0.14,0.24
549,148,0.0800000000000001,0.14
549,149,0.0966666669999996,0.0800000000000001
549,150,-0.0633333330000001,0.0966666669999996
553,107,-1.373333333,-2.156666667
553,108,-0.206666667,-1.373333333
553,109,-1.503333333,-0.206666667
553,110,-0.286666667,-1.503333333
553,111,-0.026666667,-0.286666667
553,112,-0.093333333,-0.026666667
553,115,-0.153333333,-0.053333333
553,116,-0.143333333,-0.153333333
553,120,-0.116666667,-0.093333333
553,123,0.076666667,0.036666667
553,124,0.033333333,0.076666667
553,125,-0.00333333299999999,0.033333333
553,126,-0.013333333,-0.00333333299999999
553,127,-0.1,-0.013333333
553,128,-0.059666667,-0.1
553,129,-0.033666667,-0.059666667
553,130,-0.003333333,-0.033666667
553,131,-0.046666667,-0.003333333
553,132,-0.023333333,-0.046666667
553,133,-0.026666667,-0.023333333
553,134,-0.173333333,-0.026666667
553,135,-0.33,-0.173333333
553,138,0.076666667,-0.176666667
553,139,-0.393333333,0.076666667
553,140,-0.353333333,-0.393333333
553,141,-0.03,-0.353333333
553,142,0.0399999999999999,-0.03
553,143,0.05,0.0399999999999999
553,146,0.11,-0.0433333330000001
553,147,0.04,0.11
553,148,0.04,0.04
553,149,-0.0233333330000001,0.04
555,107,-0.773333333,-1.656666667
555,108,-0.206666667,-0.773333333
555,109,-1.503333333,-0.206666667
555,110,-0.086666667,-1.503333333
555,111,-0.226666667,-0.086666667
555,112,-0.243333333,-0.226666667
555,113,-0.243333333,-0.243333333
555,114,0.006666667,-0.243333333
555,115,0.046666667,0.006666667
555,116,-0.143333333,0.046666667
555,117,-0.063333333,-0.143333333
555,118,-0.073333333,-0.063333333
555,119,-0.153333333,-0.073333333
555,120,-0.176666667,-0.153333333
555,121,-0.136666667,-0.176666667
555,122,0.016666667,-0.136666667
555,123,0.036666667,0.016666667
555,126,-0.013333333,-0.013333333
555,127,-0.1,-0.013333333
555,128,-0.066666667,-0.1
555,129,-0.086666667,-0.066666667
555,130,-0.003333333,-0.086666667
555,131,-0.066666667,-0.003333333
555,134,-0.153333333,-0.116666667
555,135,-0.4917,-0.153333333
555,136,-0.51,-0.4917
555,137,-0.426666667,-0.51
555,138,0.036666667,-0.426666667
555,139,-0.413333333,0.036666667
555,140,-0.283333333,-0.413333333
555,141,-0.06,-0.283333333
555,142,0.02,-0.06
555,143,0.11,0.02
555,144,-0.263333333,0.11
555,145,-0.0933333330000001,-0.263333333
555,146,0.11,-0.0933333330000001
555,147,-0.01,0.11
555,148,-0.11,-0.01
555,149,-0.0333333330000003,-0.11
555,150,-0.263333333,-0.0333333330000003
557,108,-0.206666667,-0.873333333
557,109,-1.553333333,-0.206666667
557,110,-0.786666667,-1.553333333
557,111,-0.102866667,-0.786666667
557,112,-0.018033333,-0.102866667
557,113,-0.165533333,-0.018033333
557,114,0.006666667,-0.165533333
557,115,0.035066667,0.006666667
557,116,-0.043333333,0.035066667
557,119,-0.211333333,-0.093833333
557,120,-0.216666667,-0.211333333
557,121,-0.276666667,-0.216666667
557,122,-0.243333333,-0.276666667
557,123,NA,-0.243333333
557,124,0.013333333,NA
557,125,-0.043333333,0.013333333
557,126,-0.013333333,-0.043333333
557,127,-0.15,-0.013333333
557,128,-0.066666667,-0.15
557,129,0.013333333,-0.066666667
557,130,-0.023333333,0.013333333
557,131,-0.096666667,-0.023333333
557,132,-0.103333333,-0.096666667
557,133,-0.016666667,-0.103333333
557,134,-0.023333333,-0.016666667
557,135,-0.04,-0.023333333
557,136,-0.09,-0.04
557,137,-0.049966667,-0.09
557,138,-0.223333333,-0.049966667
557,139,-0.173333333,-0.223333333
557,140,-0.273333333,-0.173333333
557,141,0.0279,-0.273333333
557,142,-0.02,0.0279
557,143,0.09,-0.02
557,144,-0.163333333,0.09
557,145,0.096966667,-0.163333333
557,146,0.2215,0.096966667
557,147,0.1367,0.2215
557,148,-0.0632999999999999,0.1367
557,149,-0.00663333300000035,-0.0632999999999999
557,150,-0.173333333,-0.00663333300000035
558,115,0.051466667,-0.041633333
558,116,-0.006333333,0.051466667
558,117,-0.189333333,-0.006333333
558,118,-0.108333333,-0.189333333
558,119,-0.325833333,-0.108333333
558,120,-0.470666667,-0.325833333
558,121,-0.260866667,-0.470666667
558,122,-0.201433333,-0.260866667
559,123,0.036666667,NA
559,124,0.023333333,0.036666667
559,125,-0.00333333299999999,0.023333333
559,126,-0.013333333,-0.00333333299999999
559,127,-0.05,-0.013333333
559,128,-0.066666667,-0.05
559,132,-0.093333333,0.003333333
559,133,-0.046666667,-0.093333333
559,134,-0.043333333,-0.046666667
559,135,-0.08,-0.043333333
559,136,-0.26,-0.08
559,137,-0.166666667,-0.26
559,138,0.00666666699999996,-0.166666667
559,141,0.05,-0.203333333
559,142,0.01,0.05
559,147,0.2,0.45
560,111,-0.526666667,-1.286666667
560,112,-0.543333333,-0.526666667
560,113,-0.643333333,-0.543333333
560,114,-0.393333333,-0.643333333
560,115,-0.353333333,-0.393333333
560,116,-0.343333333,-0.353333333
560,117,-0.363333333,-0.343333333
560,118,NA,-0.363333333
560,119,NA,NA
560,126,-0.013333333,0.022366667
560,127,-0.175,-0.013333333
560,137,-0.026666667,-0.06
560,143,NA,NA
563,117,-0.033333333,-0.043333333
563,118,-0.073333333,-0.033333333
563,119,-0.103333333,-0.073333333
563,120,-0.126666667,-0.103333333
563,121,-0.046666667,-0.126666667
563,122,0.036666667,-0.046666667
563,123,0.076666667,0.036666667
563,124,0.013333333,0.076666667
563,125,-0.023333333,0.013333333
563,126,-0.033333333,-0.023333333
563,127,-0.06,-0.033333333
563,128,-0.066666667,-0.06
563,129,-0.006666667,-0.066666667
563,130,0.006666667,-0.006666667
563,131,-0.036666667,0.006666667
563,132,-0.043333333,-0.036666667
563,133,-0.026666667,-0.043333333
563,134,-0.023333333,-0.026666667
563,135,-0.03,-0.023333333
563,136,-0.02,-0.03
563,137,-0.076666667,-0.02
563,138,-0.013333333,-0.076666667
563,139,0.106666667,-0.013333333
563,140,-0.00333333299999999,0.106666667
563,141,0.13,-0.00333333299999999
563,142,0.26,0.13
563,143,0.42,0.26
563,144,0.236666667,0.42
563,145,0.106666667,0.236666667
563,146,0.46,0.106666667
563,147,0.34,0.46
563,148,0.24,0.34
563,149,0.316666667,0.24
563,150,0.186666667,0.316666667
568,120,-0.106666667,-0.093333333
568,121,-0.036666667,-0.106666667
568,122,0.046666667,-0.036666667
568,123,0.076666667,0.046666667
568,124,0.033333333,0.076666667
568,125,0.016666667,0.033333333
568,126,-0.013333333,0.016666667
568,127,-0.05,-0.013333333
568,128,-0.066666667,-0.05
568,131,-0.016666667,-0.003333333
568,132,-0.023333333,-0.016666667
568,133,-0.006666667,-0.023333333
568,134,-0.123333333,-0.006666667
568,135,-0.05,-0.123333333
568,136,-0.03,-0.05
568,137,-0.076666667,-0.03
568,138,-0.243333333,-0.076666667
568,139,-0.123333333,-0.243333333
568,140,-0.013333333,-0.123333333
568,141,0.06,-0.013333333
568,142,0.09,0.06
568,143,0.29,0.09
568,144,0.036666667,0.29
568,145,0.106666667,0.036666667
568,146,0.31,0.106666667
568,147,0.04,0.31
568,148,-0.04,0.04
568,149,-0.0333333330000003,-0.04
568,150,-0.113333333,-0.0333333330000003
569,124,0.00333333299999999,0.036666667
569,127,-0.05,-0.013333333
569,128,-0.066666667,-0.05
569,133,-0.076666667,-0.023333333
569,134,-0.073333333,-0.076666667
569,135,-0.08,-0.073333333
569,136,-0.26,-0.08
569,137,-0.176666667,-0.26
569,138,-0.013333333,-0.176666667
569,139,-0.143333333,-0.013333333
569,140,-0.303333333,-0.143333333
569,141,-0.17,-0.303333333
569,142,-0.01,-0.17
569,143,0.09,-0.01
569,144,-0.0633333330000001,0.09
569,145,-0.143333333,-0.0633333330000001
569,146,0.16,-0.143333333
569,147,0.0900000000000001,0.16
569,148,0.04,0.0900000000000001
569,149,0.016666667,0.04
569,150,-0.0133333329999998,0.016666667
570,127,-0.05,-0.013333333
570,128,-0.066666667,-0.05
570,129,-0.036666667,-0.066666667
570,130,-0.003333333,-0.036666667
570,131,-0.036666667,-0.003333333
570,132,-0.023333333,-0.036666667
570,133,-0.026666667,-0.023333333
570,134,-0.023333333,-0.026666667
570,135,-0.03,-0.023333333
570,136,-0.11,-0.03
570,137,-0.170066667,-0.11
570,138,-0.024233333,-0.170066667
570,139,-0.328033333,-0.024233333
570,140,-0.243733333,-0.328033333
570,141,0.03,-0.243733333
570,142,0.0795,0.03
570,143,0.14,0.0795
570,144,-0.023833333,0.14
570,145,0.00666666699999996,-0.023833333
570,146,0.31,0.00666666699999996
570,147,0.1311,0.31
570,148,-0.0131999999999999,0.1311
570,149,0.186766667,-0.0131999999999999
570,150,-0.113333333,0.186766667
572,130,0.016666667,0.00333333300000001
572,131,-0.016666667,0.016666667
572,132,-0.023333333,-0.016666667
572,133,-0.016666667,-0.023333333
572,134,-0.003333333,-0.016666667
572,135,-0.08,-0.003333333
572,136,-0.07,-0.08
572,137,-0.116666667,-0.07
572,138,-0.033333333,-0.116666667
572,139,-0.073333333,-0.033333333
572,140,-0.263333333,-0.073333333
572,141,0.08,-0.263333333
572,142,0.0599999999999999,0.08
572,143,0.17,0.0599999999999999
572,144,-0.113333333,0.17
572,145,0.046666667,-0.113333333
572,146,0.28,0.046666667
572,147,0.17,0.28
572,148,0.14,0.17
572,149,0.00666666699999974,0.14
572,150,-0.0933333329999999,0.00666666699999974
574,129,-0.086666667,-0.066666667
574,130,-0.103333333,-0.086666667
574,131,-0.096666667,-0.103333333
574,132,-0.073333333,-0.096666667
574,133,-0.046666667,-0.073333333
574,134,-0.093333333,-0.046666667
574,135,-0.2333,-0.093333333
574,136,-0.2567,-0.2333
574,137,-0.476666667,-0.2567
574,138,-0.263333333,-0.476666667
574,139,0.018366667,-0.263333333
574,140,-0.315033333,0.018366667
574,141,0.005,-0.315033333
574,142,0.0433,0.005
574,143,0.0600000000000001,0.0433
574,144,0.086666667,0.0600000000000001
574,145,-0.243333333,0.086666667
574,146,0.1701,-0.243333333
574,147,0.14,0.1701
574,148,0,0.14
574,149,0.203366667,0
574,150,-0.186633333,0.203366667
576,130,0.006666667,0.013333333
576,131,0.003333333,0.006666667
576,132,-0.013333333,0.003333333
576,137,-0.216666667,-0.25
576,138,-0.213333333,-0.216666667
576,139,-0.323333333,-0.213333333
576,140,-0.413333333,-0.323333333
576,141,-0.05,-0.413333333
576,142,0.17,-0.05
576,143,0.04,0.17
576,144,0.076666667,0.04
576,145,0.264766667,0.076666667
576,146,0.5,0.264766667
576,147,0.33,0.5
576,148,0.23,0.33
576,149,0.306666667,0.23
576,150,-0.133333333,0.306666667
577,130,-0.023333333,-0.026666667
577,131,-0.086666667,-0.023333333
577,132,-0.023333333,-0.086666667
577,133,-0.026666667,-0.023333333
577,134,-0.023333333,-0.026666667
577,135,0,-0.023333333
577,136,0.02,0
577,137,0.093333333,0.02
577,140,-0.023333333,-0.343333333
577,143,0.04,0.24
577,150,0.146666667,-0.00333333300000005
578,132,-0.073333333,-0.066666667
578,133,-0.009966667,-0.073333333
578,134,-0.093333333,-0.009966667
578,135,-0.28,-0.093333333
578,136,-0.21,-0.28
578,137,-0.236666667,-0.21
578,138,-0.073333333,-0.236666667
578,139,-0.103333333,-0.073333333
578,140,-0.233333333,-0.103333333
578,141,0.0667,-0.233333333
578,142,0.0599999999999999,0.0667
578,143,0.0267000000000001,0.0599999999999999
578,144,-0.076633333,0.0267000000000001
578,147,0.2433,0.1967
578,148,-0.0566999999999998,0.2433
578,149,0.103366667,-0.0566999999999998
578,150,-0.0233333330000001,0.103366667
